,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
15,1247125287168397314,['pmminute'],['https://twitter.com/i/web/status/1247125287168397314'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
 https://t.co/bSUtuxPidC

via NaMo App https://t.co/QGPGlGYSZm",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 11:33:33,en,0,0,0,0,True,weakly_negative,0.44865
16,1247040949030498304,['pmminute'],['https://twitter.com/i/web/status/1247040949030498304'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
https://t.co/gouzF29X66 via NaMo App https://t.co/8blmwpfDXz",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 05:58:25,en,0,0,0,0,True,weakly_negative,0.44865
17,1247110956489924609,['pmminute'],[],"#9pm9minute
United India against COVID-19
via NaMo App",pmminute United India against COVID via NaMo App,2020-04-06 10:36:36,en,0,0,0,0,True,positive,0.71075
18,1247242061675261952,['pmminute'],['https://twitter.com/i/web/status/1247242061675261952'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-06 19:17:34,en,0,0,0,0,True,negative,0.2213
19,1247464576884473856,['pmminute'],[],"#9pm9minute
United India against COVID-19
via NaMo App https://t.co/7bn4lZXUJA",pmminute United India against COVID via NaMo App,2020-04-07 10:01:46,en,0,0,0,0,True,positive,0.71075
20,1247375150980517888,['pmminute'],['https://twitter.com/i/web/status/1247375150980517888'],"जय हो
#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",जय ह pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-07 04:06:25,en,0,0,0,0,True,negative,0.2213
21,1246832214668496897,"['pmminute', 'covid']",['https://twitter.com/i/web/status/1246832214668496897'],"#9pm9minute

Deputy Chief Minister @BabuKavlekar joins the nationwide movement for unity against #Covid19. 

#GoaFightsCOVID19
#IndiaFightsCOVID19 https://t.co/QhQEF9fUeb",pmminute Deputy Chief Minister BabuKavlekar joins the nationwide movement for unity against Covid GoaFightsCOVID IndiaFightsCOVID,2020-04-05 16:08:59,en,0,0,0,0,True,neutral,0.5
22,1247132208017465345,['pmminute'],['https://twitter.com/i/web/status/1247132208017465345'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
https://t.co/3tAY6keTNv

via NaMo App https://t.co/qV1N2qs8MA",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 12:01:03,en,0,0,0,0,True,weakly_negative,0.44865
23,1246842343648415744,['pmminute'],[],"#9pm9minute
Standing in solidarity against COVID-19
via NaMo App https://t.co/hcshfsf1zM",pmminute Standing in solidarity against COVID via NaMo App,2020-04-05 16:49:14,en,0,0,0,0,True,weakly_positive,0.648
24,1246842761061384192,"['pmminutes', 'utladakh']",['https://twitter.com/i/web/status/1246842761061384192'],"#9pm9minutes 
#UTLadakh 
I followed the call of Hon'ble PM Shri @narendramodi Ji, light for solidarity and fight against #COVID19, India against #Coronovirus, together we can fight against this pandemic virus. @MPLadakh @JmuKmrPolice @TimesNow @aajtak @ZeeNews @sudhirchaudhary https://t.co/Mli7s3SO46",pmminutes UTLadakh I followed the call of Honble PM Shri narendramodi Ji light for solidarity and fight against COVID India against Coronovirus together we can fight against this pandemic virus MPLadakh JmuKmrPolice TimesNow aajtak ZeeNews sudhirchaudhary,2020-04-05 16:50:54,en,0,2,3,18,True,negative,0.2706
25,1246834524538822656,"['pmminute', 'covid']",['https://twitter.com/i/web/status/1246834524538822656'],"#9pm9minute

Minister of Health for Goa Shri @visrane joins the nationwide movement for unity against #Covid19. 

#GoaFightsCOVID19
#IndiaFightsCOVID19 https://t.co/R5nClLfP3u",pmminute Minister of Health for Goa Shri visrane joins the nationwide movement for unity against Covid GoaFightsCOVID IndiaFightsCOVID,2020-04-05 16:18:10,en,0,0,2,19,True,neutral,0.5
26,1246872937551900673,['pmminute'],[],"#9pm9minute
Standing in solidarity against COVID-19
via NaMo App https://t.co/TkQ2VLw49D",pmminute Standing in solidarity against COVID via NaMo App,2020-04-05 18:50:48,en,0,0,0,0,True,weakly_positive,0.648
27,1247412317077286912,['pmminute'],['https://twitter.com/i/web/status/1247412317077286912'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out. 
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-07 06:34:06,en,0,0,0,0,True,negative,0.2213
28,1246833874698551296,"['pmminute', 'covid']",['https://twitter.com/i/web/status/1246833874698551296'],"#9pm9minute

Aldona MLA Shri Glen Ticlo joins the nationwide movement for unity against #Covid19. 

#GoaFightsCOVID19
#IndiaFightsCOVID19 https://t.co/6M4WCOmXii",pmminute Aldona MLA Shri Glen Ticlo joins the nationwide movement for unity against Covid GoaFightsCOVID IndiaFightsCOVID,2020-04-05 16:15:35,en,0,0,3,53,True,neutral,0.5
29,1246836537804775425,"['pmminutes', 'covid']",['https://twitter.com/i/web/status/1246836537804775425'],"#9pm9minutes

MLA of Mandre Shri @DayanandSopte joins the nationwide movement for unity against #Covid19. 

#GoaFightsCOVID19
#IndiaFightsCOVID19 https://t.co/eDeGrgH7Ja",pmminutes MLA of Mandre Shri DayanandSopte joins the nationwide movement for unity against Covid GoaFightsCOVID IndiaFightsCOVID,2020-04-05 16:26:10,en,0,0,3,16,True,neutral,0.5
30,1246844368046055424,['pmminutes'],['https://twitter.com/i/web/status/1246844368046055424'],"India stands united with Hon'ble PM @narendramodi ji’s
call for #9pm9minutes.Have switched off the lights at my home in this fight against COVID-19 and lit Diyas.#IndiaFightsCorona @narendramodi @JPNadda @BJP4India @sarbanandsonwal @blsanthosh @majayjamwal https://t.co/eyg3onmWUB",India stands united with Honble PM narendramodi ji s call for pmminutesHave switched off the lights at my home in this fight against COVID and lit DiyasIndiaFightsCorona narendramodi JPNadda BJPIndia sarbanandsonwal blsanthosh majayjamwal,2020-04-05 16:57:17,en,1,1,5,26,True,weakly_negative,0.4742
31,1247060402896175104,['pmminute'],[],"#9pm9minute
Standing in solidarity against COVID-19
via NaMo App https://t.co/l9G8L0dtYx",pmminute Standing in solidarity against COVID via NaMo App,2020-04-06 07:15:43,en,0,0,0,0,True,weakly_positive,0.648
