,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
38,1247761104383520770,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247761104383520770'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/Y5uqDyq8ti via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 05:40:04,en,0,0,1,1,True,weakly_positive,0.6366
39,1247841860137005056,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247841860137005056'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/kMCmN3SkMZ via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 11:00:57,en,0,0,0,0,True,weakly_positive,0.6366
40,1247767749410959360,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247767749410959360'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/Ggy7odaDtv via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 06:06:28,en,0,0,1,0,True,weakly_positive,0.6366
41,1244474153333223425,"['bsnl', 'jio', 'airtel', 'data', 'interent']",['https://twitter.com/i/web/status/1244474153333223425'],"BSNL users shocked, the validity and data of these 6 plans decreased
#BSNL
#jio
#airtel
#data
#interent
#coronavirus https://t.co/T4YDWmnHf4 https://t.co/7PjdexdtbO",BSNL users shocked the validity and data of these plans decreased BSNL jio airtel data interent coronavirus,2020-03-30 03:58:54,en,0,0,0,0,True,weakly_negative,0.3409
42,1247776969632051202,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247776969632051202'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/lOO9DmzdYm via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 06:43:06,en,0,0,0,0,True,weakly_positive,0.6366
43,1247791381503852544,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247791381503852544'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/DiakIZNWBU via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 07:40:22,en,0,0,0,0,True,weakly_positive,0.6366
44,1241292226472185862,['bsnl'],['http://www.firstpost.com/business/amid-coronavirus-crisis-bsnl-offers-landline-subscribers-free-broadband-to-support-work-from-home-initiative-8174641.html'],"State-run telecom operator #BSNL has introduced a Work@home broadband plan for existing subscribers free of cost.

https://t.co/OtMjleAThZ",Staterun telecom operator BSNL has introduced a Workhome broadband plan for existing subscribers free of cost,2020-03-21 09:15:03,en,0,0,5,6,True,positive,0.7553000000000001
45,1247762461425459203,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247762461425459203'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/KA6rrKGXtL via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 05:45:27,en,0,0,0,0,True,weakly_positive,0.6366
46,1247771105688875008,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247771105688875008'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/XfgJEjnUax via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 06:19:48,en,0,0,0,0,True,weakly_positive,0.6366
47,1247760227891441673,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247760227891441673'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/3RvkhvsLZd via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 05:36:35,en,0,0,2,2,True,weakly_positive,0.6366
